MyUnknownColumn,CHANNEL_DIM_SKEY,FOLIO_DIM_SKEY,KARVY_REF_NO,FOLIO_ID,SCHEME_CODE,SCHEME_PLAN,TRXN_PIN_CODE,TRXN_CAT,TRXN_TYPE,TXN_SUB_TYPE,INSTRUMENT_TYPE,INSTRUMENT_BANK,LOAD_PERCENTAGE,TRXN_DATE,TXN_PROCESSING_DATE,TRXN_BATCH_CLOSE_DATE,TRXN_STATUS,NO_OF_UNITS,PRICE_PER_UNIT,APPLICABLE_NAV_DATE,APPLICABLE_NAV,APPLICABLE_POP,GROSS_AMOUNT,REMARKS,RECORD_VALID_FLAG,INVESTOR_LOCATION,PIN_CODE_DIM_SKEY,ONLINE_OFFLINE_FLAG,INVESTOR_TYPE,TRXN_PROCESS_FLAG,TRXN_CLASSIFICATION,MF_SALES_TRXN_FACT_SKEY,CHANNEL_ID,RIA_CODE,is_excluded,is_reversal
12214,4090292,15571077,95524729,91045421293,TS,DG,0,P,SIN,ISIP,CQ,SBIU,0,2021-06-03,2021-06-08,2021-06-08,0,20.92499924,0,2021-06-07 0:00:00,71.68209839,71.68209839,1499.930054,,Y,396191,16710206,ONLINE,Retail,0,SIP,307500978,000000-0,,0,1
12215,4094819,15490807,141418945,91045725774,ML,GP,0,P,REDR,,,,0,2022-03-10,2022-03-11,2022-03-14,Y000000000,1125.5,0,2022-03-10 0:00:00,17.77000046,17.77000046,20000.19922,Signature Mismatch,Y,474006,16494786,OFFLINE,Retail,0,LUMP SUM,304275789,ARN-125892,,0,1
12216,4090292,16426268,144254652,91045938153,EE,DG,0,P,LTOPR,,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,1600.969971,0,2022-03-29 0:00:00,15.76000023,15.61999989,25000.19922,Switch IN date to modify,Y,284003,16906065,ONLINE,Retail,0,LUMP SUM,309163682,000000-0,,0,1
12217,4090292,16426268,144254652,91045938153,EE,DG,0,R,LTOP,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,1600.969971,0,2022-03-29 0:00:00,15.76000023,15.61999989,25000.19922,,Y,284003,16866485,ONLINE,Retail,0,LUMP SUM,309054563,000000-0,,0,1
12218,4243696,16552224,28937901,91045977525,EF,GP,0,R,SINR,NORMAL,KD,,0,2020-05-11,2020-05-15,2020-05-15,0,56.13800049,0,2020-05-11 0:00:00,26.71999931,26.71999931,1500,Balance Insufficient,Y,462001,16830968,OFFLINE,Retail,0,SIP,308859726,ARN-122253,,0,1
12219,4243696,16552224,28070230,91045977525,AF,GP,0,R,SINR,NORMAL,KD,,0,2020-05-15,2020-05-20,2020-05-20,0,61.6780014,0,2020-05-15 0:00:00,24.31999969,24.31999969,1500,Balance Insufficient,Y,462001,16830968,OFFLINE,Retail,0,SIP,308842041,ARN-122253,,0,1
12220,4243696,16552224,28070230,91045977525,AF,GP,0,P,SIN,NORMAL,CQ,BANK OF INDIA,0,2020-05-15,2020-05-16,2020-05-18,0,61.6780014,0,2020-05-15 0:00:00,24.31999969,24.31999969,1500,,Y,462001,16830968,OFFLINE,Retail,0,SIP,308859723,ARN-122253,,0,1
12221,4243696,16552224,28937901,91045977525,EF,GP,0,P,SIN,NORMAL,CQ,BANK OF INDIA,0,2020-05-11,2020-05-12,2020-05-12,0,56.13800049,0,2020-05-11 0:00:00,26.71999931,26.71999931,1500,,Y,462001,16830968,OFFLINE,Retail,0,SIP,308861708,ARN-122253,,0,1
12222,4177744,40279454,132231350,91046462591,EA,GP,0,P,STPOR,,,,0,2022-03-29,2022-04-04,2022-04-04,0000000Y00,525.1640015,0,2022-03-29 0:00:00,15.23349953,15.23349953,8000.080078,Switch in date to modify,Y,673001,16916437,OFFLINE,Retail,0,LUMP SUM,309113683,ARN-12195,,0,1
12223,4177744,40279454,132231350,91046462591,EA,GP,0,R,STPO,,,,0,2022-03-29,2022-03-30,2022-03-30,0000000Y00,525.1640015,0,2022-03-29 0:00:00,15.23349953,15.23349953,8000.080078,,Y,673001,16916437,OFFLINE,Retail,0,LUMP SUM,309113666,ARN-12195,,0,1
12224,4241220,64331580,142301772,91046476772,AF,GP,0,P,REDR,LPS,,,0,2022-03-15,2022-03-21,2022-03-21,Y0Y0000000,360.3210144,0,2022-03-15 0:00:00,41.63000107,41.63000107,15000.2002,Unable To Clear Qc,Y,390023,16630806,ONLINE,Retail,0,LUMP SUM,306160689,ARN-3524,,0,1
12225,4241220,64331580,142301772,91046476772,AF,GP,0,R,RED,LPS,,,0,2022-03-15,2022-03-16,2022-03-16,Y0Y0000000,360.3210144,0,2022-03-15 0:00:00,41.63000107,41.63000107,15000.2002,,Y,390023,16630806,ONLINE,Retail,0,LUMP SUM,306159728,ARN-3524,,0,1
12226,4194907,64844964,143681454,91046580622,AF,GP,0,P,LTOPR,,,,0,2022-03-25,2022-03-28,2022-03-28,Y0Y0000000,15523,0,2022-03-25 0:00:00,42.40000153,42.40000153,658176,Purchase Amount in Small Cap should not Exceed Rs.5 Lakhs Per day,Y,500062,16772503,ONLINE,Retail,0,LUMP SUM,307953141,ARN-20669,,0,1
12227,4194907,64844964,143681454,91046580622,AF,GP,0,R,LTOP,,,,0,2022-03-25,2022-03-26,2022-03-28,Y0Y0000000,15523,0,2022-03-25 0:00:00,42.40000153,42.40000153,658176,,Y,500062,16772503,ONLINE,Retail,0,LUMP SUM,307953140,ARN-20669,,0,1
12228,4090321,12387664,144281652,91046614045,EF,GP,0,P,LTOPR,,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,2270.360107,0,2022-03-29 0:00:00,44.36000061,44.04999924,100001,Switch IN date to modify,Y,530013,16912430,ONLINE,Retail,0,LUMP SUM,309168347,ARN-0009,,0,1
12229,4090321,12387664,144281652,91046614045,EF,GP,0,R,LTOP,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,2270.360107,0,2022-03-29 0:00:00,44.36000061,44.04999924,100001,,Y,530013,16872850,ONLINE,Retail,0,LUMP SUM,309053676,ARN-0009,,0,1
12230,4124148,12392726,141498262,91046624002,TA,GP,0,P,STPOR,RSDTRF,,,0,2022-03-10,2022-03-21,2022-03-22,Y0Y0000000,0.1110000014,0,2022-03-10 0:00:00,2486.030029,2486.030029,275.9500122,TAX Saver investments should be in multiple of Rs. 500 /-,Y,411037,16651260,ONLINE,Retail,0,LUMP SUM,306228688,ARN-110853,,0,1
12231,4124148,12392726,143600556,91046624002,TA,GP,0,P,STPOR,RSDTRF,,,0,2022-03-25,2022-03-29,2022-03-29,Y0Y0000000,0.1110000014,0,2022-03-25 0:00:00,2494.48999,2494.48999,276.8900146,TAX Saver investments should be in multiple of Rs.,Y,411037,16789790,ONLINE,Retail,0,LUMP SUM,308019544,ARN-110853,,0,1
12232,4124148,12392726,141498262,91046624002,TA,GP,0,R,STPO,RSDTRF,,,0,2022-03-10,2022-03-11,2022-03-11,Y0Y0000000,0.1110000014,0,2022-03-10 0:00:00,2486.030029,2486.030029,275.9500122,Residual Amount Transfer,Y,411037,16631470,ONLINE,Retail,0,LUMP SUM,305966029,ARN-110853,,0,1
12233,4124148,12392726,143600556,91046624002,TA,GP,0,R,STPO,RSDTRF,,,0,2022-03-25,2022-03-26,2022-03-28,Y0Y0000000,0.1110000014,0,2022-03-25 0:00:00,2494.48999,2494.48999,276.8900146,Residual Amount Transfer,Y,411037,16770000,ONLINE,Retail,0,LUMP SUM,307600062,ARN-110853,,0,1
12234,4207105,21922827,140587415,91047848891,EF,GP,0,R,SINR,NOR,CQ,,0,2022-03-07,2022-03-16,2022-03-17,00Y0000000,121.6480026,0,2022-03-07 0:00:00,41.09999847,41.09999847,4999.75,BSE unable to deliver the units and returned the units in AMC RED A/c on 10/03/2022,Y,400092,16552025,ONLINE,Retail,0,SIP,305568733,ARN-0164,,0,1
12235,4207105,21922827,140587415,91047848891,EF,GP,0,P,SIN,NOR,CQ,HDFC BANK,0,2022-03-07,2022-03-08,2022-03-08,00Y0000000,121.6480026,0,2022-03-07 0:00:00,41.09999847,41.09999847,4999.75,,Y,400092,16532235,ONLINE,Retail,0,SIP,305017082,ARN-0164,,0,1
12236,4239707,14146038,144315395,91047888241,EA,GP,0,P,LTOPR,LPS,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,1641.140015,0,2022-03-29 0:00:00,15.23349953,15.23349953,25000.19922,Switch IN date to modify,Y,110005,16902434,ONLINE,Retail,0,LUMP SUM,309227036,ARN-55372,,0,1
12237,4239707,14146038,144315395,91047888241,EA,GP,0,R,LTOP,LPS,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,1641.140015,0,2022-03-29 0:00:00,15.23349953,15.23349953,25000.19922,Successfully uploade,Y,110005,16862854,ONLINE,Retail,0,LUMP SUM,309069461,ARN-55372,,0,1
12238,4138924,14096274,76682666,91047950561,TS,GP,0,R,SINR,NORMAL SIP,NH,,0,2020-12-21,2022-03-30,2022-03-30,0,43.93700027,0,2020-12-21 0:00:00,56.89720154,56.89720154,2499.879883,CREDIT NOT RECEIVED,Y,636005,16816895,OFFLINE,Retail,0,SIP,308731369,ARN-114570,,0,1
12239,4138924,14096274,76682666,91047950561,TS,GP,0,P,SIN,NORMAL SIP,CQ,INDIAN OVERSEAS BANK,0,2020-12-21,2022-03-12,2022-03-14,0,43.93700027,0,2020-12-21 0:00:00,56.89720154,56.89720154,2499.879883,,Y,636005,16816895,OFFLINE,Retail,0,SIP,308724200,ARN-114570,,0,1
12240,4090292,16023757,135135101,91048790685,AF,DG,0,P,STPOR,,,,0,2022-03-29,2022-04-04,2022-04-04,Y0Y0000000,418.8519897,0,2022-03-29 0:00:00,47.75,47.75,20000.19922,Switch in date to modify,Y,110007,16902436,ONLINE,Retail,0,LUMP SUM,309173666,000000-0,,0,1
12241,4090292,16023757,135135101,91048790685,AF,DG,0,R,STPO,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,418.8519897,0,2022-03-29 0:00:00,47.75,47.75,20000.19922,,Y,110007,16902436,ONLINE,Retail,0,LUMP SUM,309163403,000000-0,,0,1
12242,4219768,16353060,141475669,91049397602,US,GP,0,P,STPOR,RSDTRF,,,0,2022-03-10,2022-03-21,2022-03-22,Y0Y0000000,27.01000023,0,2022-03-10 0:00:00,12.04259968,12.04259968,325.269989,TAX Saver investments should be in multiple of Rs. 500 /-,Y,783337,16662945,ONLINE,Retail,0,LUMP SUM,306458883,ARN-10932,,0,1
12243,4219768,16353060,141475669,91049397602,US,GP,0,R,STPO,RSDTRF,,,0,2022-03-10,2022-03-11,2022-03-11,Y0Y0000000,27.01000023,0,2022-03-10 0:00:00,12.04259968,12.04259968,325.269989,Residual Amount Transfer,Y,783337,16643155,ONLINE,Retail,0,LUMP SUM,306060931,ARN-10932,,0,1
12244,4090292,12628241,140863423,91049849166,ON,DG,0,P,LTOFR,,,,0,2022-03-08,2022-03-24,2022-03-24,Y0Y0000000,920.6300049,0,2022-03-08 0:00:00,1121.449951,1121.449951,1032440,Units / Amount Wrongly Processed,Y,134113,16685096,ONLINE,Retail,0,LUMP SUM,307299774,000000-0,,0,1
12245,4090292,12628241,140863423,91049849166,MC,DG,0,R,LTIAR,,,,0,2022-03-09,2022-03-24,2022-03-25,Y0Y0000000,14512.09961,0,2022-03-09 0:00:00,71.13999939,71.13999939,1032390,Units / Amount Wrongly Processed,Y,134113,16704886,ONLINE,Retail,0,LUMP SUM,307488205,000000-0,,0,1
12246,4090292,12628241,140863423,91049849166,MC,DG,0,P,LTIA,,,,0,2022-03-09,2022-03-10,2022-03-10,Y0Y0000000,14512.09961,0,2022-03-09 0:00:00,71.13999939,71.13999939,1032390,,Y,134113,16685096,ONLINE,Retail,0,LUMP SUM,307292234,000000-0,,0,1
12247,4090292,12628241,140863423,91049849166,ON,DG,0,R,LTOF,,,,0,2022-03-08,2022-03-09,2022-03-09,Y0Y0000000,920.6300049,0,2022-03-08 0:00:00,1121.449951,1121.449951,1032440,,Y,134113,16685096,ONLINE,Retail,0,LUMP SUM,307291735,000000-0,,0,1
12248,4090292,13457843,144258038,91049890672,NS,DG,0,P,LTOFR,,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,643.7680054,0,2022-03-29 0:00:00,10.16380024,10.16380024,6543.129883,Switch IN date to modify,Y,360005,16907117,ONLINE,Retail,0,LUMP SUM,309101397,000000-0,,0,1
12249,4090292,13457843,144258038,91049890672,NS,DG,0,R,LTOF,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,643.7680054,0,2022-03-29 0:00:00,10.16380024,10.16380024,6543.129883,,Y,360005,16867537,ONLINE,Retail,0,LUMP SUM,309038292,000000-0,,0,1
12250,4090292,14156210,134029853,91050208404,DE,DG,0,P,STPOR,,,,0,2022-03-29,2022-04-04,2022-04-04,Y0Y0000000,67.38600159,0,2022-03-29 0:00:00,14.98999977,14.84000015,1000.01001,Switch in date to modify,Y,201014,16904075,ONLINE,Retail,0,LUMP SUM,309190181,000000-0,,0,1
12251,4090292,14156210,134029853,91050208404,DE,DG,0,R,STPO,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,67.38600159,0,2022-03-29 0:00:00,14.98999977,14.84000015,1000.01001,,Y,201014,16904075,ONLINE,Retail,0,LUMP SUM,309186563,000000-0,,0,1
12252,4228094,65315504,144254439,91050533605,EF,GP,0,P,LTOPR,,,,0,2022-03-29,2022-04-04,2022-04-04,Y0Y0000000,1043.329956,0,2022-03-29 0:00:00,44.36000061,44.25999832,46174.10156,Switch IN date to modify,Y,455332,16910002,ONLINE,Retail,0,LUMP SUM,309118253,ARN-110027,,0,1
12253,4228094,65315504,144254439,91050533605,EF,GP,0,R,LTOP,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,1043.329956,0,2022-03-29 0:00:00,44.36000061,44.25999832,46174.10156,,Y,455332,16910002,ONLINE,Retail,0,LUMP SUM,309117531,ARN-110027,,0,1
12254,4220165,64670824,143456729,91050564115,OG,GP,0,P,LTOFR,LPS,,,0,2022-03-23,2022-03-25,2022-03-25,Y0Y0000000,28230.5,0,2022-03-23 0:00:00,20.20999908,20.03000069,565458,Purchase Amount in Small Cap should not Exceed Rs.5 Lakhs Per day,Y,600113,16716420,ONLINE,Retail,0,LUMP SUM,307447173,ARN-179039,,0,1
12255,4220165,64612051,143456729,91050564115,OG,GP,0,R,LTOF,LPS,,,0,2022-03-23,2022-03-24,2022-03-24,Y0Y0000000,28230.5,0,2022-03-23 0:00:00,20.20999908,20.03000069,565458,Successfully uploade,Y,600113,16696630,ONLINE,Retail,0,LUMP SUM,307257241,ARN-179039,,0,1
12256,4090292,12298892,142936038,91050882343,NM,DG,0,R,IPOR,,DC,,0,2022-03-28,2022-03-29,2022-03-29,Y0Y0000000,19999,0,2022-03-28 0:00:00,10,10,199990,cancelled as per investor request,Y,122001,16783801,ONLINE,Retail,0,LUMP SUM,308197039,000000-0,,0,1
12257,4090292,12298892,142936038,91050882343,NM,DG,0,P,IPO,,CQ,ICICI BANK,0,2022-03-28,2022-03-29,2022-03-29,Y0Y0000000,19999,0,2022-03-28 0:00:00,10,10,199990,,Y,122001,16783801,ONLINE,Retail,0,LUMP SUM,308196566,000000-0,,0,1
12258,4242585,15218068,144388843,91051990143,TS,GP,0,P,REDR,,,,0,2022-03-30,2022-03-31,2022-04-01,Y000000000,141.878006,0,2022-03-30 0:00:00,68.71479797,68.71479797,9749.120117,SIGNATURE MISMATCH,Y,227405,16845451,OFFLINE,Retail,0,LUMP SUM,308978080,ARN-0155,,0,1
12259,4242585,15218068,144388843,91051990143,TS,GP,0,R,RED,,,,0,2022-03-30,2022-03-31,2022-03-31,Y000000000,141.878006,0,2022-03-30 0:00:00,68.71479797,68.71479797,9749.120117,,Y,227405,16825661,OFFLINE,Retail,0,LUMP SUM,308851179,ARN-0155,,0,1
12260,4090292,44533546,144271450,91052166894,EH,DM,0,P,LTOPR,,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,13860.7998,0,2022-03-29 0:00:00,14.43000031,14.43000031,200012,Switch IN date to modify,Y,411057,16908555,ONLINE,Retail,0,LUMP SUM,309204751,000000-0,,0,1
12261,4090292,44533546,144271450,91052166894,EH,DM,0,R,LTOP,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,13860.7998,0,2022-03-29 0:00:00,14.43000031,14.43000031,200012,,Y,411057,16868975,ONLINE,Retail,0,LUMP SUM,309059477,000000-0,,0,1
12262,4240243,14461791,144259100,91053478476,MC,GP,0,P,LTOPR,,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,749.7449951,0,2022-03-29 0:00:00,66.69000244,66.69000244,50000.5,Switch IN date to modify,Y,411057,16908555,ONLINE,Retail,0,LUMP SUM,309213860,ARN-181278,,0,1
12263,4240243,14461791,144259100,91053478476,MC,GP,0,R,LTOP,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,749.7449951,0,2022-03-29 0:00:00,66.69000244,66.69000244,50000.5,,Y,411057,16868975,ONLINE,Retail,0,LUMP SUM,309058223,ARN-181278,,0,1
12264,4142157,64000693,141747855,91055761415,US,GP,0,P,LTOPR,LPS,,,0,2022-03-11,2022-03-15,2022-03-15,Y0Y0000000,83022.70313,0,2022-03-11 0:00:00,12.04489994,12.04489994,1000000,Purchase Amount in Small Cap should not Exceed Rs.5 Lakhs Per day,Y,560066,16517118,ONLINE,Retail,0,LUMP SUM,304883440,ARN-133675,,0,1
12265,4142157,64000693,141747855,91055761415,US,GP,0,R,LTOP,LPS,,,0,2022-03-11,2022-03-12,2022-03-14,Y0Y0000000,83022.70313,0,2022-03-11 0:00:00,12.04489994,12.04489994,1000000,,Y,560066,16497328,ONLINE,Retail,0,LUMP SUM,304514367,ARN-133675,,0,1
12266,4090292,17534678,138432946,91056501155,CF,DG,0,P,STPOR,,,,0,2022-03-13,2022-03-28,2022-03-28,Y0Y0000000,0.425999999,0,2022-03-13 0:00:00,2359.389893,2359.389893,1005,Transaction received after NFO closed and before r,Y,722141,16779882,ONLINE,Retail,0,LUMP SUM,307585777,000000-0,,0,1
12267,4090292,17534678,138432946,91056501155,CF,DG,0,R,STPO,,,,0,2022-03-13,2022-03-14,2022-03-14,Y0Y0000000,0.425999999,0,2022-03-13 0:00:00,2359.389893,2359.389893,1005,,Y,722141,16779882,ONLINE,Retail,0,LUMP SUM,307589853,000000-0,,0,1
12268,4090292,17568223,129118663,91056876382,EF,DG,0,R,SINR,EMANDATE,AO,,0,2022-03-08,2022-03-22,2022-03-22,0,63.48899841,0,2022-03-09 0:00:00,47.25,47.25,2999.850098,Amount debited Post SIP cancellation,Y,380058,16650185,ONLINE,Retail,0,SIP,306602055,000000-0,,0,1
12269,4090292,17568223,129118663,91056876382,EF,DG,0,P,SIN,EMANDATE,CQ,STATE BANK OF INDIA,0,2022-03-08,2022-03-10,2022-03-10,0,63.48899841,0,2022-03-09 0:00:00,47.25,47.25,2999.850098,EMANDATE,Y,380058,16650185,ONLINE,Retail,0,SIP,306558147,000000-0,,0,1
12270,4230574,17643589,138642974,91057574444,ES,GP,0,P,STPOR,,,,0,2022-03-29,2022-04-04,2022-04-04,0000000Y00,1505.130005,0,2022-03-29 0:00:00,16.61000061,16.61000061,25000.19922,Switch in date to modify,Y,388307,16907774,OFFLINE,Retail,0,LUMP SUM,309130016,ARN-171489,,0,1
12271,4230574,17643589,138642974,91057574444,ES,GP,0,R,STPO,,,,0,2022-03-29,2022-03-30,2022-03-30,0000000Y00,1505.130005,0,2022-03-29 0:00:00,16.61000061,16.61000061,25000.19922,,Y,388307,16907774,OFFLINE,Retail,0,LUMP SUM,309129806,ARN-171489,,0,1
12272,4242585,65319261,144324169,91057599331,EF,GP,0,P,LTOPR,NOR,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,794.190979,0,2022-03-29 0:00:00,44.36000061,44.36000061,35230.30078,Switch IN date to modify,Y,110059,16902488,ONLINE,Retail,0,LUMP SUM,309129235,ARN-0155,,0,1
12273,4242585,65160497,144324169,91057599331,EF,GP,0,R,LTOP,NOR,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,794.190979,0,2022-03-29 0:00:00,44.36000061,44.36000061,35230.30078,Successfully uploade,Y,110059,16862908,ONLINE,Retail,0,LUMP SUM,309040601,ARN-0155,,0,1
12274,4234967,17703339,143837731,91058153665,EF,GP,0,P,REDR,LPS,,,0,2022-03-25,2022-03-30,2022-03-30,Y0Y0000000,91.03399658,0,2022-03-25 0:00:00,43.93999863,43.93999863,4000.040039,QC Pending,Y,392001,16808973,ONLINE,Retail,0,LUMP SUM,308607701,ARN-38095,,0,1
12275,4234967,17703339,143837731,91058153665,EF,GP,0,R,RED,LPS,,,0,2022-03-25,2022-03-26,2022-03-28,Y0Y0000000,91.03399658,0,2022-03-25 0:00:00,43.93999863,43.93999863,4000.040039,Successfully uploaded,Y,392001,16808973,ONLINE,Retail,0,LUMP SUM,308606213,ARN-38095,,0,1
12276,4242585,65319270,144324165,91059079761,EF,GP,0,P,LTOPR,NOR,,,0,2022-03-29,2022-04-02,2022-04-04,Y0Y0000000,1328.920044,0,2022-03-29 0:00:00,44.36000061,44.20000076,58735.80078,Switch IN date to modify,Y,110046,16902475,ONLINE,Retail,0,LUMP SUM,309112580,ARN-0155,,0,1
12277,4242585,65160506,144324165,91059079761,EF,GP,0,R,LTOP,NOR,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,1328.920044,0,2022-03-29 0:00:00,44.36000061,44.20000076,58735.80078,Successfully uploade,Y,110046,16862895,ONLINE,Retail,0,LUMP SUM,309036695,ARN-0155,,0,1
12278,4242440,21969341,73025139,91059378921,AF,GP,0,R,SINR,LPS,CQ,,0,2020-10-15,2020-10-28,2020-10-28,0,33.52199936,0,2020-10-15 0:00:00,29.82999992,29.82999992,999.9500122,PAYMENT NOT RECEIVED TILL DATE,Y,700078,16680337,ONLINE,Retail,0,SIP,307045857,ARN-129446,,0,1
12279,4242440,21969341,75982082,91059378921,AF,GP,0,R,SINR,LPS,CQ,,0,2020-11-17,2020-11-26,2020-11-26,0,29.90299988,0,2020-11-17 0:00:00,33.43999863,33.43999863,999.9500122,PAYMENT NOT RECEIVED TILL DATE,Y,700078,16680337,ONLINE,Retail,0,SIP,307045865,ARN-129446,,0,1
12280,4242440,21969341,79071482,91059378921,AF,GP,0,R,SINR,LPS,CQ,,0,2020-12-15,2020-12-23,2020-12-24,0,27.79999924,0,2020-12-15 0:00:00,35.97000122,35.97000122,999.9500122,PAYMENT NOT RECEIVED TILL DATE,Y,700078,16680337,ONLINE,Retail,0,SIP,307045642,ARN-129446,,0,1
12281,4242440,21969341,82740980,91059378921,AF,GP,0,R,SINR,LPS,CQ,,0,2021-01-15,2021-01-28,2021-01-28,0,26.68000031,0,2021-01-15 0:00:00,37.47999954,37.47999954,999.9500122,PAYMENT NOT RECEIVED TILL DATE,Y,700078,16680337,ONLINE,Retail,0,SIP,307045875,ARN-129446,,0,1
12282,4242440,21969341,75982082,91059378921,AF,GP,0,P,SIN,LPS,CQ,HDFC BANK,0,2020-11-17,2020-11-18,2020-11-18,0,29.90299988,0,2020-11-17 0:00:00,33.43999863,33.43999863,999.9500122,,Y,700078,16680337,ONLINE,Retail,0,SIP,307045634,ARN-129446,,0,1
12283,4242440,21969341,73025139,91059378921,AF,GP,0,P,SIN,LPS,CQ,HDFC BANK,0,2020-10-15,2020-10-16,2020-10-16,0,33.52199936,0,2020-10-15 0:00:00,29.82999992,29.82999992,999.9500122,Existing Folio with SIP,Y,700078,16680337,ONLINE,Retail,0,SIP,307046601,ARN-129446,,0,1
12284,4242440,21969341,79071482,91059378921,AF,GP,0,P,SIN,LPS,CQ,HDFC BANK,0,2020-12-15,2020-12-16,2020-12-16,0,27.79999924,0,2020-12-15 0:00:00,35.97000122,35.97000122,999.9500122,,Y,700078,16680337,ONLINE,Retail,0,SIP,307045855,ARN-129446,,0,1
12285,4242440,21969341,82740980,91059378921,AF,GP,0,P,SIN,LPS,CQ,HDFC BANK,0,2021-01-15,2021-01-16,2021-01-18,0,26.68000031,0,2021-01-15 0:00:00,37.47999954,37.47999954,999.9500122,,Y,700078,16680337,ONLINE,Retail,0,SIP,307046600,ARN-129446,,0,1
12286,4090292,17815105,144248126,91059716442,SC,DG,0,P,LTOPR,,,,0,2022-03-29,2022-04-04,2022-04-04,Y0Y0000000,221.9609985,0,2022-03-29 0:00:00,67.58000183,67.58000183,15000.2002,Switch IN date to modify,Y,384130,16907634,ONLINE,Retail,0,LUMP SUM,309219419,000000-0,,0,1
12287,4090292,17815105,144248126,91059716442,SC,DG,0,R,LTOP,,,,0,2022-03-29,2022-03-30,2022-03-30,Y0Y0000000,221.9609985,0,2022-03-29 0:00:00,67.58000183,67.58000183,15000.2002,,Y,384130,16907634,ONLINE,Retail,0,LUMP SUM,309219639,000000-0,,0,1
12288,4204564,17844370,137370068,91060038762,EA,DP,0,P,STPOR,RSDTRF,,,0,2022-02-16,2022-03-15,2022-03-16,Y0Y0000000,42.90800095,0,2022-02-16 0:00:00,10.76799965,10.76799965,462.0299988,TAX Saver investments should be in multiple of Rs.,Y,380007,16531420,ONLINE,Retail,0,LUMP SUM,305203502,ARN-25647,,0,1
12289,4204564,17844370,142360336,91060038762,EA,DP,0,P,STPOR,RSDTRF,,,0,2022-03-16,2022-03-24,2022-03-25,Y0Y0000000,42.90800095,0,2022-03-16 0:00:00,10.73289967,10.73289967,460.5299988,TAX Saver investments should be in multiple of Rs.,Y,380007,16709530,ONLINE,Retail,0,LUMP SUM,307381104,ARN-25647,,0,1
12290,4204564,17844370,142360336,91060038762,EA,DP,0,R,STPO,RSDTRF,,,0,2022-03-16,2022-03-17,2022-03-17,Y0Y0000000,42.90800095,0,2022-03-16 0:00:00,10.73289967,10.73289967,460.5299988,Residual Amount Transfer,Y,380007,16551210,ONLINE,Retail,0,LUMP SUM,305648609,ARN-25647,,0,1
12291,4136005,62359988,136965270,91060364874,US,GP,0,P,STPOR,,,,0,2022-02-15,2022-03-26,2022-03-28,Y0Y0000000,83.16600037,0,2022-02-15 0:00:00,12.0241003,12.0241003,1000,to be reprocessed,Y,333025,16768320,ONLINE,Retail,0,LUMP SUM,307925596,ARN-113999,,0,1
12292,4136005,62359988,136965270,91060364874,MC,GP,0,R,STPAR,,,,0,2022-02-16,2022-03-26,2022-03-28,Y0Y0000000,15.19699955,0,2022-02-16 0:00:00,65.80000305,65.80000305,999.9500122,to be reprocessed,Y,333025,16768320,ONLINE,Retail,0,LUMP SUM,307925600,ARN-113999,,0,1
12293,4136005,62359988,136965270,91060364874,US,GP,0,R,STPO,,,,0,2022-02-15,2022-02-16,2022-02-16,Y0Y0000000,83.16600037,0,2022-02-15 0:00:00,12.0241003,12.0241003,1000,,Y,333025,16728740,ONLINE,Retail,0,LUMP SUM,307541416,ARN-113999,,0,1
12294,4136005,62359988,136965270,91060364874,MC,GP,0,P,STPA,,,,0,2022-02-16,2022-02-17,2022-02-17,Y0Y0000000,15.19699955,0,2022-02-16 0:00:00,65.80000305,65.80000305,999.9500122,,Y,333025,16728740,ONLINE,Retail,0,LUMP SUM,307541417,ARN-113999,,0,1
12295,4170625,18066078,144256706,91062542961,EA,GP,0,P,STPOR,,,,0,2022-03-29,2022-04-04,2022-04-04,Y0Y0000000,328.2269897,0,2022-03-29 0:00:00,15.23349953,15.23349953,5000.049805,Switch in date to modify,Y,400014,16908177,ONLINE,Retail,0,LUMP SUM,309213779,ARN-162252,,0,1
